,,,,,,,,,,,,,CLIENT IDENTIFIER,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,,,,,,,,
382,231,27725,GC/MS,100001004,2072.9,318.1,,,C01177,CPD-6746,Carbohydrate,Inositol metabolism,inositol 2-phosphate (I2P),0.2472,0.3703,0.5741,1.6895,3.1893,3.7745,0.2301,2.5638,0.6508,3.1834,4.0880,2.6254,0.1348,0.0778,0.8781,0.5070,1.0156,0.5863,0.6027,0.3479
293,232,46896,LC/MS Neg,100002180,551,338.98897,,,,FRUCTOSE-16-DIPHOSPHATE,Carbohydrate,Glycolysis,"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",1.2523,1.0658,1.3825,1.1092,1.5632,1.1561,1.8893,3.1514,2.5391,2.3710,2.1707,1.8492,0.1300,0.0750,0.2039,0.1177,0.5153,0.2975,0.2149,0.1241
307,233,12110,LC/MS Polar,1206,4156.8,191.01973,20226-99-7,1198,C00311,threo-ds-iso-citrate,Carbohydrate,TCA cycle,isocitrate,0.0899,0.0899,0.0899,0.0899,0.0899,0.0899,0.0899,0.0899,0.0899,0.0899,0.0899,0.0899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1486,234,37450,LC/MS Pos,100002058,3564,195.06519,537-73-5,736186,C10470,,Secondary metabolism,Phenylpropanoids,isoferulate,0.5245,0.7490,0.4021,1.0954,1.7372,1.0163,0.3623,0.9034,0.3962,0.9000,0.5764,1.0696,0.1437,0.0829,0.3228,0.1864,0.2475,0.1429,0.2046,0.1181
215,235,1125,LC/MS Pos,376,1599,132.10191,73-32-5,6306,C00407,ILE,Amino acid,Branched Chain Amino Acids (OAA derived),isoleucine,0.1309,0.1649,0.1976,0.3875,0.4314,1.0482,0.1949,0.3246,0.2194,1.3021,0.9518,0.7119,0.0272,0.0157,0.3016,0.1742,0.0563,0.0325,0.2423,0.1399
1112,236,40008,LC/MS Pos,100003169,1740,189.12337,868-28-0,342532,,,Peptide,Dipeptide,isoleucylglycine,0.5528,0.6594,0.7965,0.9244,0.6653,1.5201,0.5167,0.3835,0.9446,2.2873,1.6706,1.5621,0.0997,0.0576,0.3579,0.2066,0.2394,0.1382,0.3194,0.1844
522,237,44656,LC/MS Neg,100000708,1564,101.0608,503-74-2,10430,C08262,,Lipids,Free fatty acid,isovalerate,0.6823,0.6823,0.6823,0.6823,0.6823,0.6823,0.6823,0.6823,0.6823,0.6823,0.6823,0.6823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
256,238,34407,LC/MS Pos,100001393,2504.9,246.16999,31023-24-2,6426851,,,Amino acid,Branched Chain Amino Acids (pyruvate derived),isovalerylcarnitine,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
50,239,1417,LC/MS Neg,98,2224,188.03531,492-27-3,3845,C01717,,Amino acid,Aromatic amino acid metabolism (PEP derived),kynurenate,1.5806,0.9978,1.2090,0.1863,0.4549,0.1863,0.8282,1.0022,1.4976,0.8576,0.1863,0.3840,0.2409,0.1391,0.1266,0.0731,0.2836,0.1637,0.2817,0.1626
51,240,15140,LC/MS Pos,100000265,1902.1,209.09207,2922-83-0,161166,C00328,,Amino acid,Aromatic amino acid metabolism (PEP derived),kynurenine,0.9663,1.2090,1.1026,0.4299,0.4414,0.7500,1.3958,1.7779,2.0002,1.9880,1.4072,1.5629,0.0993,0.0573,0.1483,0.0856,0.2496,0.1441,0.2455,0.1417
294,241,527,LC/MS Polar,482,1468.8,89.02442,79-33-4,612,C00186,L-LACTATE,Carbohydrate,Glycolysis,lactate,0.3637,0.4068,0.5983,2.2367,2.0920,3.2648,0.2867,0.2686,0.5125,0.6951,1.2157,0.8449,0.1020,0.0589,0.5221,0.3014,0.1110,0.0641,0.2188,0.1263
239,242,60,LC/MS Pos,397,1680.2,132.10191,61-90-5,6106,C00123,LEU,Amino acid,Branched Chain Amino Acids (pyruvate derived),leucine,0.1449,0.1590,0.1833,0.3852,0.4462,1.0502,0.1905,0.2809,0.2026,1.4149,1.0383,0.7115,0.0159,0.0092,0.3001,0.1733,0.0401,0.0231,0.2874,0.1659
1236,243,48189,LC/MS Pos,100003183,1578,260.1605,,4305457,,,Peptide,Dipeptide,leucylglutamine*,0.3233,0.3662,0.6495,1.0000,0.8827,1.8475,0.3233,0.3233,0.3233,3.2978,1.7997,2.3138,0.1447,0.0836,0.4298,0.2482,0.0000,0.0000,0.6215,0.3588
1094,244,40045,LC/MS Pos,100003185,1805,189.12337,686-50-0,79070,,,Peptide,Dipeptide,leucylglycine,0.1359,0.1741,0.2594,0.3312,0.4064,1.4069,0.1043,0.1853,0.2567,1.2634,0.7846,0.7738,0.0516,0.0298,0.4903,0.2831,0.0623,0.0359,0.2283,0.1318
572,245,32455,LC/MS Neg,1492,6205,278.24893,1/7/99,6435901,,,Lipids,Fatty acid amide,linoleamide (18:2n6),1.3120,0.2749,2.8965,0.3999,0.1890,0.5880,0.3844,2.9415,2.8391,2.2112,0.6754,1.1743,1.0780,0.6224,0.1630,0.0941,1.1820,0.6824,0.6397,0.3693
526,246,1105,LC/MS Neg,180,5535,279.23295,60-33-3,5280450,C01595,LINOLEIC_ACID,Lipids,Free fatty acid,linoleate (18:2n6),0.4321,0.3889,0.8316,0.3370,0.4582,0.5054,0.4076,0.6977,0.5409,0.9989,0.7987,0.6065,0.1993,0.1151,0.0709,0.0409,0.1186,0.0685,0.1602,0.0925
527,247,34035,LC/MS Neg,100001337,5450,277.2173,,5280934,C06426,CPD-8117,Lipids,Free fatty acid,linolenate [alpha or gamma; (18:3n3 or 6)],0.5876,0.5146,0.8671,0.5011,0.6439,0.5445,0.5638,0.6548,0.5052,0.8581,0.7983,0.7539,0.1519,0.0877,0.0598,0.0345,0.0615,0.0355,0.0427,0.0246
1593,248,39608,LC/MS Neg,100003127,2465,260.11396,534-67-8,441467,C08334,CPD-10277,Secondary metabolism,Cyanogenic glucosides,lotaustralin,0.7802,0.7802,0.7802,0.7802,0.7802,0.7802,0.7802,0.7802,0.7802,0.7802,0.7802,0.7802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,249,1301,LC/MS Pos,407,613.8,147.11281,56-87-1,5962,C00047,LYS,Amino acid,Aspartate family (OAA derived),lysine,0.1798,0.2178,0.2280,0.5245,0.5469,1.4000,0.2223,1.0746,0.1999,0.8220,0.8487,0.4917,0.0207,0.0120,0.4075,0.2353,0.4072,0.2351,0.1624,0.0937
1131,250,40020,LC/MS Pos,100003196,1561,260.19687,7369-79-1,4682588,,,Peptide,Dipeptide,lysylleucine,0.1046,0.1152,0.3322,0.1697,0.2413,1.0000,0.1046,0.2897,0.3063,1.4274,1.1220,0.6770,0.1049,0.0606,0.3757,0.2169,0.0914,0.0528,0.3081,0.1779
308,251,1303,LC/MS Polar,409,3343.1,133.01425,6915-15-7,525,C00149,MAL,Carbohydrate,TCA cycle,malate,1.1589,0.8202,0.9094,1.0006,0.8399,0.7487,0.9263,0.9994,0.8458,0.7606,0.7558,1.1023,0.1433,0.0828,0.1041,0.0601,0.0627,0.0362,0.1622,0.0937
805,252,15872,LC/MS Polar,818,3447,103.00368,141-82-2;26522-22-85-0,867,C00383,MALONATE,Lipids,"Fatty acid, Dicarboxylate",malonate,1.1694,1.0808,0.9192,0.4569,0.3942,0.3801,0.6204,0.7193,0.8028,0.3587,0.3469,0.3095,0.1036,0.0598,0.0334,0.0193,0.0746,0.0430,0.0210,0.0121
420,253,15586,LC/MS Polar,913,3329.4,387.11442,6363-53-7,10991489,C00208,MALTOSE,Carbohydrate,"Sucrose, glucose,fructose metabolism",maltose,1.4161,1.1166,1.4855,1.8778,2.1110,1.7241,1.3433,1.2856,1.1974,3.4545,2.8456,3.3313,0.1601,0.0924,0.1591,0.0918,0.0600,0.0346,0.2629,0.1518
425,254,15335,GC/MS,100000277,1839,319.1,69-65-8,6251,C00392,MANNITOL,Carbohydrate,"Sucrose, glucose,fructose metabolism",mannitol,0.2588,0.2529,0.3792,0.3927,0.3692,0.5703,0.1266,0.0589,0.1510,0.8643,0.6439,0.6210,0.0582,0.0336,0.0898,0.0518,0.0390,0.0225,0.1097,0.0633
427,255,584,LC/MS Polar,803,2200,179.05611,3458-28-4,18950,C00159,L-mannose,Carbohydrate,"Sucrose, glucose,fructose metabolism",mannose,0.9046,0.4650,0.8150,2.0228,2.2301,2.9267,0.5359,0.8351,0.9782,1.9898,3.0703,1.5692,0.1897,0.1095,0.3866,0.2232,0.1843,0.1064,0.6323,0.3650
429,256,1470,GC/MS,294,2035.9,387.2,70442-25-0;104872-94-8,439198,C00275,MANNOSE-6P,Carbohydrate,"Sucrose, glucose,fructose metabolism",mannose-6-phosphate,0.0264,0.0264,0.0264,0.0264,0.0457,0.0264,0.0264,0.0264,0.0264,0.0264,0.0579,0.0264,0.0000,0.0000,0.0091,0.0053,0.0000,0.0000,0.0148,0.0086
111,257,1302,LC/MS Pos,415,1250,150.05833,63-68-3,6137,C00073,MET,Amino acid,Aspartate family (OAA derived),methionine,0.1678,0.1940,0.2010,0.4578,0.4948,0.6528,0.2031,0.2263,0.2205,1.1261,0.9484,0.6742,0.0143,0.0082,0.0846,0.0488,0.0099,0.0057,0.1859,0.1073
147,258,44878,LC/MS Polar,100004635,1880,180.0336,820-10-0,69961,,,Amino acid,Aspartate family (OAA derived),methionine sulfone,0.2216,0.2216,0.2216,0.2216,0.2216,0.2216,0.2216,0.2216,0.2216,0.2216,0.2216,0.2216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,259,18374,LC/MS Pos,100000039,741.1,166.05325,3226-65-1,158980,C02989,L-Methionine-sulfoxides,Amino acid,Aspartate family (OAA derived),methionine sulfoxide,0.0512,0.0512,0.0512,0.0512,0.1077,1.6884,0.0568,0.3384,0.0512,0.4050,0.3330,0.1316,0.0000,0.0000,0.7588,0.4381,0.1341,0.0774,0.1157,0.0668
466,260,46144,LC/MS Pos,100005864,1090,212.11268,,,,,Carbohydrate,"Sucrose, glucose,fructose metabolism",methyl glucopyranoside (alpha + beta),0.5196,0.4238,0.4735,0.8071,1.0917,0.4983,0.2882,0.3797,0.4489,1.4780,1.1332,1.3248,0.0391,0.0226,0.2423,0.1399,0.0658,0.0380,0.1411,0.0814
855,261,37070,LC/MS Polar,100001805,3760.1,110.98527,7023-27-0,13130,,,"Cofactors, Prosthetic Groups, Electron Carriers",Oxidative phosphorylation,methylphosphate,0.4593,0.4142,0.6450,0.5657,0.6030,0.6123,0.5009,0.7703,0.5436,0.8314,0.7856,0.7195,0.0999,0.0577,0.0201,0.0116,0.1182,0.0683,0.0459,0.0265
242,262,15745,LC/MS Polar,2051,2800,131.03498,498-21-5,10349,,CPD-2461,Amino acid,Branched Chain Amino Acids (pyruvate derived),methylsuccinate,0.6261,0.5437,0.6239,0.4830,0.4791,0.5383,0.4467,0.4232,0.4328,0.5396,0.4714,0.5383,0.0383,0.0221,0.0270,0.0156,0.0096,0.0056,0.0318,0.0184
1561,263,39583,LC/MS Polar,30,1462,147.06628,96949-03-0,439230,C02104,MEVALONATE,Secondary metabolism,Terpenoids,mevalonate,0.5680,0.8841,1.0161,0.5125,0.4484,0.5300,0.3109,0.1173,0.3864,0.7866,0.5881,0.5900,0.1880,0.1085,0.0351,0.0203,0.1133,0.0654,0.0931,0.0538
1575,264,48118,LC/MS Pos,100000772,1731,131.07027,674-26-0,10428,,,Secondary metabolism,Terpenoids,mevalonolactone,0.5073,0.7985,1.5147,0.2106,0.5357,0.7043,0.6873,0.2106,0.4666,0.7812,0.6082,0.6637,0.4233,0.2444,0.2049,0.1183,0.1948,0.1125,0.0721,0.0416
384,265,1124,LC/MS Polar,363,3506.3,225.06159,87-89-8,892,C00137,MYO-INOSITOL,Carbohydrate,Inositol metabolism,myo-inositol,0.0680,0.0512,0.1564,0.3431,0.4056,0.3713,0.1473,0.1436,0.0925,0.2835,0.4047,0.3269,0.0461,0.0266,0.0256,0.0148,0.0250,0.0144,0.0501,0.0289
937,266,15650,LC/MS Pos,1242,1399,282.11969,15763-06-1,27476,C02494,,Nucleotide,Purine metabolism,N1-methyladenosine,0.2087,0.2679,0.4264,0.6353,0.6690,1.2587,0.4806,0.1618,0.4986,1.0111,1.4591,0.7052,0.0919,0.0531,0.2863,0.1653,0.1547,0.0893,0.3096,0.1787
938,267,31609,LC/MS Pos,100001122,1869,298.1146,2140-65-0,96373,,,Nucleotide,Purine metabolism,N1-methylguanosine,0.1570,0.2522,0.6407,0.9921,1.0839,0.9000,0.1580,0.0830,0.0830,0.7394,1.4337,0.4596,0.2092,0.1208,0.0751,0.0433,0.0354,0.0204,0.4095,0.2364
940,268,35137,LC/MS Pos,100001412,2168,312.13025,2140-67-2,92919,,,Nucleotide,Purine metabolism,"N2,N2-dimethylguanosine",0.4098,0.6243,0.9099,1.0000,1.6415,1.7317,0.1268,0.1005,0.1005,0.7756,1.0371,0.4793,0.2049,0.1183,0.3258,0.1881,0.0124,0.0072,0.2279,0.1316
113,269,36751,LC/MS Pos,100001721,836,189.12337,1946-82-3,92907,C12989,N-ACETYL-L-LYSINE,Amino acid,Aspartate family (OAA derived),N2-acetyllysine,1.0907,0.9469,1.0531,1.6449,1.9995,1.5749,0.2031,1.9583,0.1407,0.3381,0.5079,0.4417,0.0609,0.0352,0.1859,0.1073,0.8425,0.4864,0.0699,0.0403
114,270,36752,LC/MS Pos,100001734,1140,189.12337,692-04-6,92832,C02727,,Amino acid,Aspartate family (OAA derived),N6-acetyllysine,0.1107,0.1894,0.1920,0.6521,0.5656,0.7120,0.1043,0.1523,0.0877,0.7138,0.6568,0.3672,0.0377,0.0218,0.0601,0.0347,0.0274,0.0158,0.1517,0.0876
924,271,35157,LC/MS Neg,100001415,2164,411.12698,24719-82-2,161466,,,Nucleotide,Purine metabolism,N6-carbamoylthreonyladenosine,0.4757,0.3956,0.4962,0.6920,0.8342,0.7414,0.5914,0.3997,0.6216,0.7196,1.1560,0.9766,0.0434,0.0251,0.0589,0.0340,0.0983,0.0567,0.1791,0.1034
943,272,37114,LC/MS Pos,213,1988,282.11969,1867-73-8,102175,,,Nucleotide,Purine metabolism,N6-methyladenosine,0.2638,0.2220,0.4938,1.0010,1.1308,1.1380,0.1743,0.1384,0.1208,0.9230,1.2979,0.6230,0.1195,0.0690,0.0630,0.0363,0.0223,0.0129,0.2761,0.1594
957,273,48130,LC/MS Pos,100001664,2222,384.11499,4542-23-8,,,,Nucleotide,Purine metabolism,N6-succinyladenosine,0.1674,0.1496,0.2379,0.7660,0.7200,0.9090,0.1496,0.1496,0.1793,0.6904,0.8650,0.9802,0.0381,0.0220,0.0805,0.0465,0.0140,0.0081,0.1191,0.0688
115,274,1498,LC/MS Pos,189,690,189.15976,23284-33-5,440120,C03793,,Amino acid,Aspartate family (OAA derived),N-6-trimethyllysine,0.2083,0.2559,0.3427,0.2902,0.3304,0.3515,0.1745,0.4551,0.2615,0.4110,0.4023,0.2281,0.0556,0.0321,0.0254,0.0147,0.1173,0.0677,0.0842,0.0486
116,275,1585,LC/MS Polar,1110,1564.8,130.05096,97-69-8,88064,C02847,,Amino acid,Aspartate family (OAA derived),N-acetylalanine,0.5243,0.4406,0.5564,0.8566,0.9272,0.8138,0.4303,0.4031,0.4882,0.9697,0.9619,0.7868,0.0488,0.0282,0.0468,0.0270,0.0355,0.0205,0.0844,0.0488
174,276,33953,LC/MS Pos,100001266,1116,217.12952,155-84-0,67427,C02562,,Amino acid,Glutamate family (alpha-ketoglutarate derived),N-acetylarginine,0.6143,0.6143,0.6143,0.6143,0.6143,0.6143,0.6143,0.6143,0.6143,0.6143,0.6143,0.6143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,277,33942,LC/MS Pos,100001257,961.6,175.07134,4033-40-3,99715,,,Amino acid,Aspartate family (OAA derived),N-acetylasparagine,0.3703,0.4269,0.6618,0.6195,0.5683,0.6279,0.5845,1.8299,0.3492,0.2928,0.3181,0.4014,0.1262,0.0729,0.0263,0.0152,0.6497,0.3751,0.0464,0.0268
118,278,22185,LC/MS Polar,100000787,3143,174.04079,997-55-7;997-55-7,65065,C01042,,Amino acid,Aspartate family (OAA derived),N-acetylaspartate (NAA),0.0775,0.0775,0.1737,0.0775,0.0775,0.0775,0.0775,0.2405,0.0775,0.0775,0.0775,0.0775,0.0453,0.0262,0.0000,0.0000,0.0768,0.0444,0.0000,0.0000
119,279,37432,LC/MS Pos,100002102,1471,132.06552,3025-95-4,76406,C01073,,Amino acid,Aspartate family (OAA derived),N-acetyl-beta-alanine,0.4949,0.5036,0.7892,1.0852,1.1881,1.5768,0.4044,0.2518,0.2430,0.4562,0.6451,0.3752,0.1367,0.0789,0.2117,0.1222,0.0741,0.0428,0.1131,0.0653
348,280,15095,GC/MS,100000281,1903.3,245,7512-17-6,24139,C00140,N-acetyl-D-glucosamine,Carbohydrate,Amino sugar and nucleotide sugar,N-acetylglucosamine,0.4491,0.4622,0.5253,0.8899,0.5244,0.8917,0.3275,0.4846,0.2963,0.6477,0.6326,0.7001,0.0333,0.0192,0.1727,0.0997,0.0824,0.0476,0.0289,0.0167
349,281,15741,LC/MS Polar,1212,4052,300.04899,31281-59-1,440364,C04256,N-ACETYL-D-GLUCOSAMINE-1-P,Carbohydrate,Amino sugar and nucleotide sugar,N-acetyl-glucosamine 1-phosphate,0.2074,0.2074,0.2074,0.2074,0.2074,0.2074,0.2074,0.2074,0.2074,0.5652,0.2074,0.2074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1687,0.0974
350,282,15107,LC/MS Polar,1213,4114,300.04899,102029-88-9,439219,C00357,N-ACETYL-D-GLUCOSAMINE-6-P,Carbohydrate,Amino sugar and nucleotide sugar,N-acetylglucosamine 6-phosphate,0.4241,0.4241,0.4241,0.4241,0.4241,0.4241,0.4241,0.4241,0.4241,0.4241,0.4241,0.4241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,283,15720,LC/MS Pos,100000282,1492,190.071,8/3/17,70914,C00624,ACETYL-GLU,Amino acid,Glutamate family (alpha-ketoglutarate derived),N-acetylglutamate,0.0338,0.0338,0.0338,0.1670,0.0338,0.0853,0.1026,0.1499,0.0636,0.0338,0.0338,0.0338,0.0000,0.0000,0.0548,0.0317,0.0353,0.0204,0.0000,0.0000
176,284,33943,LC/MS Pos,100001253,1193,189.08699,2490-97-3,182230,C02716,,Amino acid,Glutamate family (alpha-ketoglutarate derived),N-acetylglutamine,0.2785,0.2785,0.9588,1.0213,0.2785,1.1115,0.2785,0.2785,0.2785,0.4400,0.4522,0.4173,0.3207,0.1852,0.3732,0.2155,0.0000,0.0000,0.0145,0.0083
243,285,33967,LC/MS Neg,100001276,2325,172.09791,3077-46-1,2802421,,,Amino acid,Branched Chain Amino Acids (pyruvate derived),N-acetylisoleucine,0.1427,0.1427,0.1427,0.1427,0.1427,0.1427,0.1886,0.2514,0.1427,0.1427,0.2152,0.1427,0.0000,0.0000,0.0000,0.0000,0.0446,0.0257,0.0342,0.0197
244,286,1587,LC/MS Neg,1082,2400,172.09791,1188-21-2,70912,C02710,,Amino acid,Branched Chain Amino Acids (pyruvate derived),N-acetylleucine,0.1270,0.1270,0.1270,0.1270,0.1270,0.1270,0.1270,0.1550,0.1270,0.1270,0.1270,0.1270,0.0000,0.0000,0.0000,0.0000,0.0132,0.0076,0.0000,0.0000
120,287,1589,LC/MS Neg,1083,1787,190.05434,65-82-7,448580,C02712,,Amino acid,Aspartate family (OAA derived),N-acetylmethionine,0.1026,0.0842,0.1554,0.2518,0.2761,0.2644,0.1553,0.1208,0.2137,0.4294,0.3950,0.2868,0.0302,0.0174,0.0099,0.0057,0.0383,0.0221,0.0608,0.0351
137,288,45428,LC/MS Pos,100005463,1400,208.06381,,193368,,,Amino acid,Aspartate family (OAA derived),N-acetylmethionine sulfoxide,0.1235,0.2823,0.4645,0.0802,0.0859,2.9589,0.4167,0.4037,0.3389,0.2797,0.2567,0.0738,0.1393,0.0804,1.3557,0.7827,0.0340,0.0196,0.0921,0.0532
53,289,33950,LC/MS Neg,100001256,2597,206.08226,2018-61-3,74839,C03519,,Amino acid,Aromatic amino acid metabolism (PEP derived),N-acetylphenylalanine,0.0458,0.0458,0.2218,0.0458,0.0458,0.0580,0.0878,0.1733,0.0458,0.0458,0.0458,0.0458,0.0830,0.0479,0.0058,0.0033,0.0531,0.0306,0.0000,0.0000
179,290,34387,LC/MS Pos,100001334,2210,158.08117,1074-79-9,322640,,,Amino acid,Glutamate family (alpha-ketoglutarate derived),N-acetylproline,0.1542,0.1542,0.1542,0.1542,0.2887,0.7535,0.2211,0.1542,0.1542,0.1542,0.5403,0.1542,0.0000,0.0000,0.2568,0.1482,0.0315,0.0182,0.1820,0.1051
271,291,37496,LC/MS Pos,192,840,131.11789,18233-70-0,122356,C02714,,Amino acid,Amines and polyamines,N-acetylputrescine,0.0570,0.1141,0.2240,1.0075,2.0767,1.5030,0.1224,0.2317,0.0570,0.4266,1.0888,0.2320,0.0693,0.0400,0.4369,0.2522,0.0721,0.0416,0.3667,0.2117
17,292,37076,LC/MS Pos,100001851,1021,148.06044,97-14-3,65249,,ACETYLSERINE,Amino acid,Serine family (phosphoglycerate derived),N-acetylserine,0.8974,0.8501,0.9279,1.0721,1.1377,1.8317,0.8309,0.8943,0.6971,0.9074,0.9159,0.8390,0.0320,0.0185,0.3437,0.1984,0.0822,0.0475,0.0344,0.0199
27,293,48187,LC/MS Neg,100005466,800,166.01795,,159864,,,Amino acid,Serine family (phosphoglycerate derived),N-acetyltaurine,0.7177,1.1773,0.7514,1.0871,0.8724,0.9986,1.2766,0.8167,1.0014,0.9512,0.9268,1.3064,0.2092,0.1208,0.0881,0.0509,0.1890,0.1091,0.1735,0.1002
121,294,33939,LC/MS Polar,100001274,1700,160.06153,17093-74-2,152204,C01118,,Amino acid,Aspartate family (OAA derived),N-acetylthreonine,0.5225,0.3432,0.4962,1.2937,1.2630,1.3242,0.3388,0.2743,0.1528,0.5353,0.6512,0.5386,0.0791,0.0456,0.0250,0.0144,0.0771,0.0445,0.0539,0.0311
55,295,33959,LC/MS Neg,100001254,2630,245.09316,1218-34-4,700653,C03137,,Amino acid,Aromatic amino acid metabolism (PEP derived),N-acetyltryptophan,0.7556,1.0218,0.9782,0.2511,0.2511,0.2511,1.0894,1.2367,3.6376,0.6521,0.2511,0.3466,0.1166,0.0673,0.0000,0.0000,1.1681,0.6744,0.1710,0.0987
56,296,32390,LC/MS Neg,100001104,1680,222.07718,537-55-3,68310,,,Amino acid,Aromatic amino acid metabolism (PEP derived),N-acetyltyrosine,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,297,1591,LC/MS Neg,1084,1704,158.08226,96-81-1,66789,,,Amino acid,Branched Chain Amino Acids (pyruvate derived),N-acetylvaline,0.1333,0.1333,0.1333,0.3292,0.2350,0.3380,0.1333,0.2743,0.1333,0.1333,0.1333,0.1333,0.0000,0.0000,0.0466,0.0269,0.0665,0.0384,0.0000,0.0000
178,298,32984,LC/MS Pos,100000285,743,175.10772,8/9/05,439232,C00437,N-ALPHA-ACETYLORNITHINE,Amino acid,Glutamate family (alpha-ketoglutarate derived),N-alpha-acetylornithine,1.1141,0.6827,0.6875,1.8823,2.1315,1.6641,0.3205,2.1892,0.0704,0.6657,1.0160,1.0809,0.2022,0.1168,0.1910,0.1102,0.9454,0.5458,0.1824,0.1053
200,299,43249,LC/MS Pos,100004523,887,175.10772,,9920500,,,Amino acid,Glutamate family (alpha-ketoglutarate derived),N-delta-acetylornithine,0.2197,0.2480,0.2975,0.8382,1.1052,1.3364,0.1566,0.1520,0.1862,0.6985,0.6761,0.6772,0.0322,0.0186,0.2036,0.1175,0.0152,0.0087,0.0103,0.0060
122,300,2829,LC/MS Neg,194,1543.8,176.03869,4289-98-9,439750,C03145,,Amino acid,Aspartate family (OAA derived),N-formylmethionine,0.2201,0.2201,0.2201,0.9161,0.5576,1.0000,0.2201,0.2201,0.2201,0.3301,0.6612,0.2201,0.0000,0.0000,0.1919,0.1108,0.0000,0.0000,0.1875,0.1082
90,301,48433,LC/MS Neg,100006056,2336,192.06661,13200-85-6,759256,,,Amino acid,Aromatic amino acid metabolism (PEP derived),N-formylphenylalanine,0.1145,0.1145,0.1145,0.2215,0.1145,0.1145,0.2709,0.1145,0.1145,0.3632,0.1695,0.2273,0.0000,0.0000,0.0504,0.0291,0.0737,0.0426,0.0812,0.0469
272,302,43026,LC/MS Pos,100004035,665,304.15032,34441-14-0,9882882,C05324,,Amino acid,Amines and polyamines,nicotianamine,1.0000,0.5795,0.9269,0.7426,1.0274,1.5428,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.1834,0.1059,0.3312,0.1912,0.0000,0.0000,0.0000,0.0000
831,303,594,LC/MS Pos,432,1271.1,123.05529,98-92-0,936,C00153,NIACINAMIDE,"Cofactors, Prosthetic Groups, Electron Carriers",Nicotinate and nicotinamide metabolism,nicotinamide,0.2125,0.3436,0.3487,0.3866,0.4037,0.7924,0.3529,0.3473,0.3218,0.7398,0.7001,0.4803,0.0630,0.0364,0.1874,0.1082,0.0135,0.0078,0.1141,0.0659
832,304,5278,LC/MS Neg,1310,1434,662.10184,53-84-9,5893,C00003,NAD,"Cofactors, Prosthetic Groups, Electron Carriers",Nicotinate and nicotinamide metabolism,nicotinamide adenine dinucleotide (NAD+),0.3588,0.3588,0.3588,0.3588,0.3588,0.3588,0.3588,0.3588,0.3588,0.3588,0.3588,0.3588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
836,305,22152,LC/MS Pos,1312,893.2,335.06388,1094-61-7,14180,C00455,NICOTINAMIDE_NUCLEOTIDE,"Cofactors, Prosthetic Groups, Electron Carriers",Nicotinate and nicotinamide metabolism,nicotinamide ribonucleotide (NMN),0.1326,0.1559,0.0669,0.2452,0.2292,0.1744,0.1999,0.4211,0.2289,0.6278,0.5002,0.4165,0.0377,0.0218,0.0303,0.0175,0.0982,0.0567,0.0869,0.0502
837,306,33013,LC/MS Pos,100001310,930,255.09755,1341-23-7,439924,C03150,NICOTINAMIDE_RIBOSE,"Cofactors, Prosthetic Groups, Electron Carriers",Nicotinate and nicotinamide metabolism,nicotinamide riboside,0.4519,0.4519,0.4519,0.4519,0.4519,0.4519,0.4519,0.4519,0.4519,0.4519,0.4519,0.4519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
838,307,1504,LC/MS Pos,567,1238,124.03931,59-67-6,938,C00253,NIACINE,"Cofactors, Prosthetic Groups, Electron Carriers",Nicotinate and nicotinamide metabolism,nicotinate,0.6812,0.8367,0.7327,1.0656,1.2609,1.1700,0.9552,0.8525,0.9933,1.2464,1.1991,1.2835,0.0647,0.0373,0.0798,0.0461,0.0595,0.0343,0.0345,0.0199
840,308,33471,LC/MS Pos,100001316,1085,256.08157,2625-49-2,161234,C05841,NICOTINAMIDE_RIBOSE,"Cofactors, Prosthetic Groups, Electron Carriers",Nicotinate and nicotinamide metabolism,nicotinate ribonucleoside,0.5697,0.6543,0.7680,0.5514,0.5565,0.5213,0.5497,0.4671,1.1144,0.9604,0.7981,0.5457,0.0812,0.0469,0.0155,0.0090,0.2877,0.1661,0.1706,0.0985
